home_ID,gender,age,edu,hhtype,income_cat,income,mode,hcost,dis_to_subway,POI,dis_to_cbd,AveIncome,dis_to_Yuyuantan,dis_to_Kunminghu,newPOI,ncoffee,work_ID,commute_dis
156,female,18~30,Master,Living Alone,1 ~ 2万元,15000,步行,1070374.8,777.045984,57,15485.29274,93478,13102.6225477,5286.9040818,1027,34,156,1.93410182566
157,female,18~30,Master,Living Alone,7000元以下,3500,地铁,1599147.0,0.0,43,15193.18991,84770,15819.8229757,13088.5731746,980,21,157,23.851364740100003
158,male,31~40,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,15000,地铁,4023488.7,624.1911418,83,19924.34121,49695,25530.5803964,32607.5513382,818,15,158,29.4511632712
159,male,31~40,Master,Living with Parents,1 ~ 2万元,15000,私家车,7535474.1,704.1107244,102,8153.115759,84770,11518.5208103,16046.2691,1600,106,159,22.8306251852
160,female,18~30,Master,Living with Parents,7000元以下,3500,地铁,3849624.9,1047.142453,144,19668.07939,56075,17133.0638194,7016.58137314,1081,18,160,13.1542859487
161,female,31~40,Master,Living with Parents,1 ~ 2万元,15000,地铁,7945136.1,214.0755186,177,4350.019893,96949,2275.65267506,12084.4863753,1759,120,161,2.60419924575
162,female,31~40,Bachelor,With Partner and Children,7000元以下,3500,地铁,2424936.3,536.0523351,59,11841.65473,72170,8285.29297925,17646.9164332,739,6,162,8.986775279269999
163,female,18~30,Master,Living Alone,7000元 ~ 1万元,8500,步行,1797414.3,853.9718646,112,5892.844366,93478,2404.91455788,14229.4848624,1417,57,163,3.74110689503
164,female,18~30,Bachelor,Living with Partner,7000元 ~ 1万元,8500,出租车/网约车,4956870.6,358.5439418,82,10190.26144,93478,4987.43299395,7392.1404626,1190,67,164,12.5298552719
165,male,51~60,Master,With Partner and Children,7000元 ~ 1万元,8500,公交车,5004817.0,403.1013645,117,12080.96259,93478,9883.08164378,5985.38771083,844,73,165,1.4747592758599999
166,female,41~50,Master,With Partner and Children,1 ~ 2万元,15000,私家车,5543744.3,347.9298777,46,9405.200553,93478,3647.77364616,10353.5413608,995,49,166,8.59829490332
167,female,31~40,Doctorate and Above,Three Generations or More Living Together,2 ~ 3万元,25000,私家车,6199587.9,254.0809625,66,6552.829212,93478,2305.56750726,13747.8832896,1243,56,167,0.0906061538816
168,male,41~50,Master,Living with Partner,1 ~ 2万元,15000,私家车,2362450.2,1284.998439,65,8456.597867,72170,11000.2102815,23058.0784119,766,16,168,11.133864839300001
169,male,31~40,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,15000,自行车/电动自行车,5745969.9,744.4785658,96,6718.926155,93478,4707.15407398,9581.03990832,1701,91,169,1.4213568352100001
170,male,18~30,Master,With Partner and Children,1 ~ 2万元,15000,公交车,3177256.6,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,170,8.50835461913
171,male,51~60,Master,With Partner and Children,1 ~ 2万元,15000,私家车,3592505.6,125.0446597,324,5835.568444,84770,11594.0176938,21192.3383134,2340,212,171,7.790088472940001
172,female,18~30,Master,Living Alone,7000元 ~ 1万元,8500,地铁,1028276.7,668.8597407,97,19057.9661,53454,20068.833055,31730.0701327,1161,14,172,26.6330272878
173,male,18~30,Doctorate and Above,Living with Partner,7000元 ~ 1万元,8500,自行车/电动自行车,4170995.4,1008.8311,58,9664.757561,84770,8668.68255115,8651.99922016,1218,72,173,1.3378691825
174,male,31~40,Doctorate and Above,With Partner and Children,7000元 ~ 1万元,8500,步行,5492774.0,1241.815912,117,6054.444246,93478,4515.90820046,10263.1054691,1763,99,174,1.12514204348
175,female,31~40,Master,Living with Parents,3 ~ 5万元,40000,自行车/电动自行车,5740178.4,559.6687042,76,7016.442078,93478,5210.67607494,9400.68755789,1776,93,175,4.39344139215
176,female,41~50,Doctorate and Above,With Partner and Children,1 ~ 2万元,15000,公交车,6228834.6,573.662941,38,12143.56013,84770,10843.6883962,7678.3876103,697,32,176,7.80180405251
177,male,51~60,Master,Living with Partner,1 ~ 2万元,15000,私家车,2314270.2,218.0079747,142,8041.033202,72170,12875.1913359,24219.7480784,1200,14,177,16.6902380036
178,female,18~30,Master,Living with Partner,7000元 ~ 1万元,8500,地铁,3183582.6,990.2226825,62,10046.6798,84770,14530.5270639,19856.847372,925,67,178,17.5709998481
179,male,18~30,Master,Living with Parents,7000元 ~ 1万元,8500,地铁,4032824.4,0.0,144,6375.675245,72170,9868.15819445,21749.2516063,1562,33,179,17.815849925400002
181,male,18~30,Master,With Partner and Children,7000元 ~ 1万元,8500,地铁,3341131.8,681.7881306,79,10966.53087,72170,8233.35589384,18545.4220929,867,12,181,33.2539138533
182,male,18~30,Master,With Partner and Children,1 ~ 2万元,15000,公交车,3177256.6,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,182,15.3031775706
183,female,18~30,Bachelor,With Partner and Children,7000元 ~ 1万元,8500,出租车/网约车,6233640.3,358.5439418,82,10190.26144,93478,4987.43299395,7392.1404626,1190,67,183,12.1119447174
184,female,31~40,Doctorate and Above,Three Generations or More Living Together,7000元 ~ 1万元,8500,自行车/电动自行车,5752949.4,1242.414756,158,5978.697364,93478,4264.68292265,10288.4890337,1772,93,184,0.242436235813
185,female,31~40,Bachelor,With Partner and Children,7000元 ~ 1万元,8500,步行,6579849.9,253.5960147,301,10562.51171,93478,7508.97108272,5874.58693436,1810,160,185,0.50032825115
186,female,31~40,Doctorate and Above,Living with Parents,7000元 ~ 1万元,8500,公交车,2865990.6,933.897142,21,15642.85067,93478,11706.0514624,836.665890956,511,30,186,1.32311588292
187,male,41~50,Doctorate and Above,With Partner and Children,2 ~ 3万元,25000,私家车,4061986.8,0.0,101,16091.44529,53454,16687.116687,28273.7883079,685,24,187,14.2020272175
188,female,31~40,Master,Three Generations or More Living Together,2 ~ 3万元,25000,私家车,4798064.7,448.7898173,101,8454.373879,84770,9804.20796347,12372.417402,1802,86,188,5.70431781093
189,male,51~60,Master,Living with Partner,7000元 ~ 1万元,8500,自行车/电动自行车,4392927.0,653.7777285,184,6305.043534,96949,4362.12847161,16177.005925,1639,50,189,2.85345988963
190,male,41~50,Bachelor,With Partner and Children,3 ~ 5万元,40000,私家车,5342477.6,281.4012878,179,9020.639643,84770,14357.1067512,21679.5979215,1822,129,190,20.629583127900002
191,male,31~40,Doctorate and Above,Living with Parents,1 ~ 2万元,15000,私家车,2865990.6,1173.437975,38,15465.18578,93478,11598.6589613,1102.67357613,540,37,191,16.8093476989
192,male,41~50,Master,With Partner and Children,1 ~ 2万元,15000,私家车,6027377.0,432.6318645,90,5902.271526,84770,9533.44312181,15579.1718553,2282,162,192,17.7030867726
193,female,41~50,High School and Below,With Partner and Children,7000元以下,3500,私家车,4362015.2,452.7122686,177,2672.781664,89804,7153.80821942,15702.2169967,3094,185,193,18.7338542398
194,female,31~40,Master,Living with Partner,7000元 ~ 1万元,8500,私家车,4295854.2,489.2249745,139,7256.190649,84770,12440.8709159,19825.0435291,2445,289,194,0.17195702324999998
195,male,31~40,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,15000,自行车/电动自行车,5088263.4,534.4692072,74,7009.032039,93478,5164.07370389,9391.61226181,1787,94,195,0.97384773525
196,male,31~40,Bachelor,Living with Partner,2 ~ 3万元,25000,自行车/电动自行车,4084555.2,559.8495259,264,12112.82272,84770,14854.7123868,16711.614489,1749,137,196,0.6496666999940001
197,female,31~40,Bachelor,Living with Partner,7000元 ~ 1万元,8500,地铁,3172210.8,1596.074033,110,16978.71237,93478,14364.5773088,5124.77337037,917,50,197,22.004693786700003
198,male,31~40,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,15000,公交车,7489805.4,423.5459295,131,7739.06718,93478,6967.59579486,9638.94523787,1568,73,198,2.77917890457
199,female,31~40,Doctorate and Above,Three Generations or More Living Together,7000元 ~ 1万元,8500,步行,5417299.8,247.1015682,225,8456.549036,84770,13945.8850443,21796.2203262,2241,137,199,20.329791088300002
200,female,31~40,Master,Three Generations or More Living Together,7000元 ~ 1万元,8500,公交车,7189281.0,502.6646926,96,5852.951762,84770,9452.74363906,15505.4424949,2289,153,200,5.1483699846899995
201,female,31~40,Doctorate and Above,With Partner and Children,1 ~ 2万元,15000,私家车,5978979.7,499.2788863,62,7884.159795,93478,5924.35887671,8661.2403668,1715,100,201,2.79386632299
202,male,18~30,Master,With Partner and Children,1 ~ 2万元,15000,公交车,3177256.6,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,202,7.15544355775
203,female,61及以上,Bachelor,Living Alone,1 ~ 2万元,15000,私家车,3492185.4,732.5446578,118,4082.335142,96949,2996.15158236,15025.6218988,1724,93,203,2.40163562968
204,male,31~40,Doctorate and Above,Living with Partner,1 ~ 2万元,15000,自行车/电动自行车,3831960.0,593.5633954,45,10414.02859,84770,9785.88063912,9072.87208588,757,48,204,0.28612442622600004
205,female,31~40,Bachelor,With Partner and Children,7000元 ~ 1万元,8500,自行车/电动自行车,3802968.7,422.4487517,127,13364.97546,84770,18914.8809045,26286.1081947,1033,44,205,10.1760426297
206,female,18~30,Master,Living Alone,2 ~ 3万元,25000,公交车,1406859.3,907.4213461,43,19277.28596,56075,16234.4726356,5319.24335331,575,32,206,6.039193849909999
207,male,18~30,Master,Living Alone,2 ~ 3万元,25000,地铁,1384386.3,277.2636397,78,12640.4786,72170,10531.887813,20915.385857,687,27,207,13.2790617269
208,female,31~40,Doctorate and Above,Living with Partner,7000元 ~ 1万元,8500,私家车,2805613.8,411.6966455,131,8239.864634,93478,2552.57379895,11406.6025244,1306,52,208,13.704944602
209,female,51~60,Bachelor,Living with Partner,7000元 ~ 1万元,8500,私家车,3780288.6,317.3657202,155,10295.08797,84770,14318.1517614,18802.3346376,1350,145,209,2.24710614445
210,female,31~40,Master,With Partner and Children,2 ~ 3万元,25000,其他,3273470.2,1304.380511,51,17685.95092,84770,23339.2578181,30852.4327033,674,9,210,18.694730506200003
211,male,51~60,Master,Living with Partner,7000元 ~ 1万元,8500,公交车,3979734.0,403.1013645,117,12080.96259,93478,9883.08164378,5985.38771083,844,73,211,4.96768285623
212,female,31~40,Master,Living with Parents,2 ~ 3万元,25000,步行,5008499.1,1001.288503,133,8154.553247,93478,2807.90300053,12432.4468653,1190,42,212,0.811365172172
213,male,31~40,Doctorate and Above,With Partner and Children,7000元 ~ 1万元,8500,步行,5492774.0,1241.815912,117,6054.444246,93478,4515.90820046,10263.1054691,1763,99,213,0.6453548594390001
214,male,31~40,Master,Living with Partner,1 ~ 2万元,15000,公交车,2569155.6,228.2035396,63,11246.41637,72170,7875.02326997,17609.3233057,894,9,214,8.32389317659
215,female,31~40,Master,Living with Parents,1 ~ 2万元,15000,地铁,5229170.1,738.6228064,77,7189.851015,93478,2733.17764004,9481.79480859,1561,98,215,10.707883454200001
216,male,31~40,Master,Three Generations or More Living Together,5万元以上,60000,地铁,2766693.6,310.8596985,96,23705.45628,49695,29398.5437736,36858.4767371,1009,18,216,34.7788341884
217,male,31~40,Doctorate and Above,With Partner and Children,2 ~ 3万元,25000,步行,6696805.2,544.327282,32,6638.862569,93478,1063.85951722,12111.4278862,1182,54,217,5.88356934249
218,female,41~50,Doctorate and Above,Living with Parents,7000元 ~ 1万元,8500,私家车,3604689.0,643.2730562,23,24517.75299,47594,22005.7589421,30382.5740766,304,9,218,20.8930596569
219,female,31~40,Doctorate and Above,With Partner and Children,7000元以下,3500,自行车/电动自行车,3705277.7,529.0973687,152,5487.119351,96949,2903.22774169,10779.3407409,1735,93,219,8.06746220815
220,female,31~40,Master,Living with Parents,2 ~ 3万元,25000,公交车,4354287.3,506.6040429,98,7188.590273,72170,9550.06861947,21604.7114661,1159,33,220,7.81873283922
221,female,51~60,Bachelor,Three Generations or More Living Together,7000元以下,3500,公交车,7216793.1,963.7659339,88,8450.92135,93478,4844.98717524,7782.28416292,2065,148,221,3.2426818937500004
222,male,51~60,Bachelor,Living Alone,2 ~ 3万元,25000,公交车,1419056.1,361.4455856,44,8367.432641,72170,11664.7568092,23635.746603,885,13,222,12.2601863079
223,female,31~40,Doctorate and Above,Living with Parents,7000元 ~ 1万元,8500,私家车,3585720.6,285.3538708,60,12351.75374,93478,6997.59023773,13063.9490055,951,12,223,10.2161687506
224,female,18~30,Bachelor,Living with Parents,7000元以下,3500,地铁,3269514.6,536.3868678,34,22176.1866,49695,27736.5034385,34417.3992368,1130,21,224,24.5223642378
225,male,31~40,Master,With Partner and Children,2 ~ 3万元,25000,私家车,3129382.2,2099.312377,82,10851.34786,72170,6639.41482841,15705.0837269,1093,11,225,3.0663204154700003
226,female,18~30,Bachelor,Living Alone,7000元以下,3500,公交车,1064679.0,742.421438,37,15626.78438,53454,20515.4833197,31838.8493232,772,34,226,0.0990126222114
227,male,41~50,Doctorate and Above,Three Generations or More Living Together,2 ~ 3万元,25000,自行车/电动自行车,7535474.1,768.377821,76,8309.691629,84770,11687.0609163,16146.4803405,1535,110,227,2.15910169482
228,female,18~30,Bachelor,Living with Parents,7000元以下,3500,地铁,7392023.1,484.5456913,92,8168.247082,93478,2410.36541616,10763.0488313,1270,52,228,4.8606178167600005
229,female,31~40,Bachelor,With Partner and Children,1 ~ 2万元,15000,自行车/电动自行车,4920621.8,455.9859643,147,7160.952198,93478,6703.01392857,10182.764039,1658,71,229,4.81928193103
230,male,18~30,Master,With Partner and Children,1 ~ 2万元,15000,公交车,3177256.6,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,230,27.0639631351
231,female,31~40,Bachelor,Living with Partner,7000元 ~ 1万元,8500,自行车/电动自行车,2219388.6,464.5019833,84,11556.1203,72170,7988.34828248,17436.8089752,847,7,231,3.46530529531
232,male,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,公交车,159010.5,1260.361499,15,14157.50428,93478,8637.25153899,6523.03265822,149,7,232,7.034689301649999
233,male,31~40,Master,With Partner and Children,7000元以下,3500,私家车,3253434.0,924.5192429,52,11159.28924,72170,8278.06116848,18432.1280913,775,8,233,2.99353800605
234,female,18~30,Master,Living with Parents,2 ~ 3万元,25000,私家车,5734426.5,992.1350397,88,7690.396526,84770,13245.9637326,23694.2476032,1620,39,234,18.3271323028
235,female,18~30,Master,Living Alone,7000元以下,3500,地铁,989780.0,1678.944933,24,13699.00152,84770,19452.9058328,28644.0511778,677,5,235,20.0380267594
236,female,31~40,Doctorate and Above,Living with Parents,7000元 ~ 1万元,8500,自行车/电动自行车,6149305.8,834.5510836,56,6589.452953,93478,2424.9145251,9996.58622421,1591,90,236,1.8421975385
237,male,31~40,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,15000,地铁,5705142.3,446.7402448,239,11237.71844,84770,13904.0158822,16042.8399699,1537,111,237,10.6484349875
238,female,31~40,Master,Living Alone,1 ~ 2万元,15000,公交车,1277238.6,583.3290028,73,15279.52127,93478,12943.5717715,5373.41070923,1007,29,238,9.44361272009
239,female,31~40,Master,Living Alone,1 ~ 2万元,15000,私家车,2071901.7,289.0453315,72,10354.6834,84770,10211.4062158,9922.07158022,1018,54,239,5.85768536855
240,male,31~40,High School and Below,Living with Partner,1 ~ 2万元,15000,私家车,1674162.6,1149.528514,9,18951.25769,84666,13261.0954231,13328.9358327,481,6,240,16.2736649884
241,male,18~30,Bachelor,With Partner and Children,7000元以下,3500,私家车,1602398.0,173.6295638,299,2073.63078,89804,7807.43112539,18097.7998984,2406,133,241,21.329922058700003
242,male,51~60,Doctorate and Above,Living with Partner,3 ~ 5万元,40000,私家车,1685725.8,1206.137212,49,11949.2942,93478,6997.33108758,14362.1497949,1035,13,242,2.45223559547
243,male,51~60,Bachelor,With Partner and Children,2 ~ 3万元,25000,地铁,2439486.2,1258.041197,35,13235.11048,72170,8950.04047786,16878.0413769,441,5,243,4.10929170248
244,female,41~50,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,15000,地铁,7493656.5,145.660785,114,3796.976016,96949,2639.21035273,14569.4702444,1618,110,244,20.625350937
245,male,41~50,Bachelor,With Partner and Children,7000元 ~ 1万元,8500,自行车/电动自行车,2994266.5,936.4439939,114,21520.38409,49695,27103.6439144,33948.7676273,1184,25,245,1.14923810749
246,male,31~40,Doctorate and Above,Living with Parents,1 ~ 2万元,15000,地铁,4195164.6,1192.077002,99,12443.93239,84770,17957.2613567,25290.9582341,1221,72,246,14.154396767
247,female,31~40,Doctorate and Above,Living Alone,1 ~ 2万元,15000,步行,2397720.6,471.1511121,134,15414.13867,93478,12165.6467224,2836.395013,733,52,247,1.39862120232
248,female,51~60,High School and Below,With Partner and Children,7000元以下,3500,地铁,2819916.7,271.3734461,36,13202.72106,72170,9278.22361522,17742.8678569,394,4,248,17.9695178083
249,female,31~40,Master,Three Generations or More Living Together,2 ~ 3万元,25000,公交车,4354287.3,506.6040429,98,7188.590273,72170,9550.06861947,21604.7114661,1159,33,249,2.3187232555599997
250,male,41~50,Master,Living with Partner,1 ~ 2万元,15000,公交车,2171967.6,0.0,203,4763.186209,89804,7730.09634677,14248.9687353,2642,139,250,14.031669217500001
251,female,41~50,Bachelor,With Partner and Children,7000元 ~ 1万元,8500,公交车,6210375.4,287.6735372,115,4032.934253,96949,2216.0398083,14154.0706401,1522,105,251,6.1249437207
252,male,18~30,Master,With Partner and Children,7000元 ~ 1万元,8500,地铁,3341131.8,681.7881306,79,10966.53087,72170,8233.35589384,18545.4220929,867,12,252,23.180351073900002
253,male,51~60,Bachelor,With Partner and Children,1 ~ 2万元,15000,公交车,733346.5,90.58917144,49,10379.64046,84770,15123.7390236,26553.4043024,696,5,253,8.82161963701
254,male,41~50,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,15000,地铁,3595185.0,165.4101366,104,2862.08166,96949,3243.07026985,14852.4036677,1855,127,254,0.979305128282
