"homeID","gender","age","edu","hhtype","income_cat","income","mode","house_price","dis_to_subway","POI","dis_to_cbd","AveIncome","dis_to_Yuyuantan","dis_to_Kunminghu","newPOI","ncoffee"
171,"男","18~30岁","硕士","伴侣携子女","1 ~ 2万元",15000,"公交车",3177256.6,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118
172,"男","51~60岁","硕士","伴侣携子女","1 ~ 2万元",15000,"私家车",3592505.6,125.0446597,324,5835.568444,84770,11594.0176938,21192.3383134,2340,212
173,"女","18~30岁","硕士","独居","7000元 ~ 1万元",8500,"地铁",1028276.7,668.8597407,97,19057.9661,53454,20068.833055,31730.0701327,1161,14
174,"男","18~30岁","博士及以上","伴侣同住","7000元 ~ 1万元",8500,"自行车/电动自行车",4170995.4,1008.8311,58,9664.757561,84770,8668.68255115,8651.99922016,1218,72
175,"男","31~40岁","博士及以上","伴侣携子女","7000元 ~ 1万元",8500,"步行",5492774,1241.815912,117,6054.444246,93478,4515.90820046,10263.1054691,1763,99
176,"女","31~40岁","硕士","与父母同住","3 ~ 5万元",40000,"自行车/电动自行车",5740178.4,559.6687042,76,7016.442078,93478,5210.67607494,9400.68755789,1776,93
177,"女","41~50岁","博士及以上","伴侣携子女","1 ~ 2万元",15000,"公交车",6228834.6,573.662941,38,12143.56013,84770,10843.6883962,7678.3876103,697,32
178,"男","51~60岁","硕士","伴侣同住","1 ~ 2万元",15000,"私家车",2314270.2,218.0079747,142,8041.033202,72170,12875.1913359,24219.7480784,1200,14
179,"女","18~30岁","硕士","伴侣同住","7000元 ~ 1万元",8500,"地铁",3183582.6,990.2226825,62,10046.6798,84770,14530.5270639,19856.847372,925,67
180,"男","18~30岁","硕士","与父母同住","7000元 ~ 1万元",8500,"地铁",4032824.4,0,144,6375.675245,72170,9868.15819445,21749.2516063,1562,33
182,"男","18~30岁","硕士","伴侣携子女","7000元 ~ 1万元",8500,"地铁",3341131.8,681.7881306,79,10966.53087,72170,8233.35589384,18545.4220929,867,12
183,"男","18~30岁","硕士","伴侣携子女","1 ~ 2万元",15000,"公交车",3177256.6,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118
184,"女","18~30岁","本科（大专）","伴侣携子女","7000元 ~ 1万元",8500,"出租车/网约车",6233640.3,358.5439418,82,10190.26144,93478,4987.43299395,7392.1404626,1190,67
185,"女","31~40岁","博士及以上","三代及以上同住","7000元 ~ 1万元",8500,"自行车/电动自行车",5752949.4,1242.414756,158,5978.697364,93478,4264.68292265,10288.4890337,1772,93
186,"女","31~40岁","本科（大专）","伴侣携子女","7000元 ~ 1万元",8500,"步行",6579849.9,253.5960147,301,10562.51171,93478,7508.97108272,5874.58693436,1810,160
187,"女","31~40岁","博士及以上","与父母同住","7000元 ~ 1万元",8500,"公交车",2865990.6,933.897142,21,15642.85067,93478,11706.0514624,836.665890956,511,30
188,"男","41~50岁","博士及以上","伴侣携子女","2 ~ 3万元",25000,"私家车",4061986.8,0,101,16091.44529,53454,16687.116687,28273.7883079,685,24
189,"女","31~40岁","硕士","三代及以上同住","2 ~ 3万元",25000,"私家车",4798064.7,448.7898173,101,8454.373879,84770,9804.20796347,12372.417402,1802,86
190,"男","51~60岁","硕士","伴侣同住","7000元 ~ 1万元",8500,"自行车/电动自行车",4392927,653.7777285,184,6305.043534,96949,4362.12847161,16177.005925,1639,50
191,"男","41~50岁","本科（大专）","伴侣携子女","3 ~ 5万元",40000,"私家车",5342477.6,281.4012878,179,9020.639643,84770,14357.1067512,21679.5979215,1822,129
192,"男","31~40岁","博士及以上","与父母同住","1 ~ 2万元",15000,"私家车",2865990.6,1173.437975,38,15465.18578,93478,11598.6589613,1102.67357613,540,37
193,"男","41~50岁","硕士","伴侣携子女","1 ~ 2万元",15000,"私家车",6027377,432.6318645,90,5902.271526,84770,9533.44312181,15579.1718553,2282,162
194,"女","41~50岁","高中及以下","伴侣携子女","7000元以下",3500,"私家车",4362015.2,452.7122686,177,2672.781664,89804,7153.80821942,15702.2169967,3094,185
195,"女","31~40岁","硕士","伴侣同住","7000元 ~ 1万元",8500,"私家车",4295854.2,489.2249745,139,7256.190649,84770,12440.8709159,19825.0435291,2445,289
196,"男","31~40岁","博士及以上","三代及以上同住","1 ~ 2万元",15000,"自行车/电动自行车",5088263.4,534.4692072,74,7009.032039,93478,5164.07370389,9391.61226181,1787,94
197,"男","31~40岁","本科（大专）","伴侣同住","2 ~ 3万元",25000,"自行车/电动自行车",4084555.2,559.8495259,264,12112.82272,84770,14854.7123868,16711.614489,1749,137
198,"女","31~40岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"地铁",3172210.8,1596.074033,110,16978.71237,93478,14364.5773088,5124.77337037,917,50
199,"男","31~40岁","博士及以上","三代及以上同住","1 ~ 2万元",15000,"公交车",7489805.4,423.5459295,131,7739.06718,93478,6967.59579486,9638.94523787,1568,73
200,"女","31~40岁","博士及以上","三代及以上同住","7000元 ~ 1万元",8500,"步行",5417299.8,247.1015682,225,8456.549036,84770,13945.8850443,21796.2203262,2241,137
201,"女","31~40岁","硕士","三代及以上同住","7000元 ~ 1万元",8500,"公交车",7189281,502.6646926,96,5852.951762,84770,9452.74363906,15505.4424949,2289,153
202,"女","31~40岁","博士及以上","伴侣携子女","1 ~ 2万元",15000,"私家车",5978979.7,499.2788863,62,7884.159795,93478,5924.35887671,8661.2403668,1715,100
203,"男","18~30岁","硕士","伴侣携子女","1 ~ 2万元",15000,"公交车",3177256.6,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118
204,"女","61岁及以上","本科（大专）","独居","1 ~ 2万元",15000,"私家车",3492185.4,732.5446578,118,4082.335142,96949,2996.15158236,15025.6218988,1724,93
205,"男","31~40岁","博士及以上","伴侣同住","1 ~ 2万元",15000,"自行车/电动自行车",3831960,593.5633954,45,10414.02859,84770,9785.88063912,9072.87208588,757,48
206,"女","31~40岁","本科（大专）","伴侣携子女","7000元 ~ 1万元",8500,"自行车/电动自行车",3802968.7,422.4487517,127,13364.97546,84770,18914.8809045,26286.1081947,1033,44
207,"女","18~30岁","硕士","独居","2 ~ 3万元",25000,"公交车",1406859.3,907.4213461,43,19277.28596,56075,16234.4726356,5319.24335331,575,32
208,"男","18~30岁","硕士","独居","2 ~ 3万元",25000,"地铁",1384386.3,277.2636397,78,12640.4786,72170,10531.887813,20915.385857,687,27
209,"女","31~40岁","博士及以上","伴侣同住","7000元 ~ 1万元",8500,"私家车",2805613.8,411.6966455,131,8239.864634,93478,2552.57379895,11406.6025244,1306,52
210,"女","51~60岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"私家车",3780288.6,317.3657202,155,10295.08797,84770,14318.1517614,18802.3346376,1350,145
211,"女","31~40岁","硕士","伴侣携子女","2 ~ 3万元",25000,"其他",3273470.2,1304.380511,51,17685.95092,84770,23339.2578181,30852.4327033,674,9
212,"男","51~60岁","硕士","伴侣同住","7000元 ~ 1万元",8500,"公交车",3979734,403.1013645,117,12080.96259,93478,9883.08164378,5985.38771083,844,73
213,"女","31~40岁","硕士","与父母同住","2 ~ 3万元",25000,"步行",5008499.1,1001.288503,133,8154.553247,93478,2807.90300053,12432.4468653,1190,42
214,"男","31~40岁","博士及以上","伴侣携子女","7000元 ~ 1万元",8500,"步行",5492774,1241.815912,117,6054.444246,93478,4515.90820046,10263.1054691,1763,99
215,"男","31~40岁","硕士","伴侣同住","1 ~ 2万元",15000,"公交车",2569155.6,228.2035396,63,11246.41637,72170,7875.02326997,17609.3233057,894,9
216,"女","31~40岁","硕士","与父母同住","1 ~ 2万元",15000,"地铁",5229170.1,738.6228064,77,7189.851015,93478,2733.17764004,9481.79480859,1561,98
217,"男","31~40岁","硕士","三代及以上同住","5万元以上",60000,"地铁",2766693.6,310.8596985,96,23705.45628,49695,29398.5437736,36858.4767371,1009,18
218,"男","31~40岁","博士及以上","伴侣携子女","2 ~ 3万元",25000,"步行",6696805.2,544.327282,32,6638.862569,93478,1063.85951722,12111.4278862,1182,54
219,"女","41~50岁","博士及以上","与父母同住","7000元 ~ 1万元",8500,"私家车",3604689,643.2730562,23,24517.75299,47594,22005.7589421,30382.5740766,304,9
220,"女","31~40岁","博士及以上","伴侣携子女","7000元以下",3500,"自行车/电动自行车",3705277.7,529.0973687,152,5487.119351,96949,2903.22774169,10779.3407409,1735,93
221,"女","31~40岁","硕士","与父母同住","2 ~ 3万元",25000,"公交车",4354287.3,506.6040429,98,7188.590273,72170,9550.06861947,21604.7114661,1159,33
222,"女","51~60岁","本科（大专）","三代及以上同住","7000元以下",3500,"公交车",7216793.1,963.7659339,88,8450.92135,93478,4844.98717524,7782.28416292,2065,148
223,"男","51~60岁","本科（大专）","独居","2 ~ 3万元",25000,"公交车",1419056.1,361.4455856,44,8367.432641,72170,11664.7568092,23635.746603,885,13
224,"女","31~40岁","博士及以上","与父母同住","7000元 ~ 1万元",8500,"私家车",3585720.6,285.3538708,60,12351.75374,93478,6997.59023773,13063.9490055,951,12
225,"女","18~30岁","本科（大专）","与父母同住","7000元以下",3500,"地铁",3269514.6,536.3868678,34,22176.1866,49695,27736.5034385,34417.3992368,1130,21
226,"男","31~40岁","硕士","伴侣携子女","2 ~ 3万元",25000,"私家车",3129382.2,2099.312377,82,10851.34786,72170,6639.41482841,15705.0837269,1093,11
227,"女","18~30岁","本科（大专）","独居","7000元以下",3500,"公交车",1064679,742.421438,37,15626.78438,53454,20515.4833197,31838.8493232,772,34
228,"男","41~50岁","博士及以上","三代及以上同住","2 ~ 3万元",25000,"自行车/电动自行车",7535474.1,768.377821,76,8309.691629,84770,11687.0609163,16146.4803405,1535,110
229,"女","18~30岁","本科（大专）","与父母同住","7000元以下",3500,"地铁",7392023.1,484.5456913,92,8168.247082,93478,2410.36541616,10763.0488313,1270,52
230,"女","31~40岁","本科（大专）","伴侣携子女","1 ~ 2万元",15000,"自行车/电动自行车",4920621.8,455.9859643,147,7160.952198,93478,6703.01392857,10182.764039,1658,71
231,"男","18~30岁","硕士","伴侣携子女","1 ~ 2万元",15000,"公交车",3177256.6,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118
232,"女","31~40岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"自行车/电动自行车",2219388.6,464.5019833,84,11556.1203,72170,7988.34828248,17436.8089752,847,7
233,"男","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"公交车",159010.5,1260.361499,15,14157.50428,93478,8637.25153899,6523.03265822,149,7
234,"男","31~40岁","硕士","伴侣携子女","7000元以下",3500,"私家车",3253434,924.5192429,52,11159.28924,72170,8278.06116848,18432.1280913,775,8
235,"女","18~30岁","硕士","与父母同住","2 ~ 3万元",25000,"私家车",5734426.5,992.1350397,88,7690.396526,84770,13245.9637326,23694.2476032,1620,39
236,"女","18~30岁","硕士","独居","7000元以下",3500,"地铁",989780,1678.944933,24,13699.00152,84770,19452.9058328,28644.0511778,677,5
237,"女","31~40岁","博士及以上","与父母同住","7000元 ~ 1万元",8500,"自行车/电动自行车",6149305.8,834.5510836,56,6589.452953,93478,2424.9145251,9996.58622421,1591,90
238,"男","31~40岁","博士及以上","三代及以上同住","1 ~ 2万元",15000,"地铁",5705142.3,446.7402448,239,11237.71844,84770,13904.0158822,16042.8399699,1537,111
239,"女","31~40岁","硕士","独居","1 ~ 2万元",15000,"公交车",1277238.6,583.3290028,73,15279.52127,93478,12943.5717715,5373.41070923,1007,29
240,"女","31~40岁","硕士","独居","1 ~ 2万元",15000,"私家车",2071901.7,289.0453315,72,10354.6834,84770,10211.4062158,9922.07158022,1018,54
241,"男","31~40岁","高中及以下","伴侣同住","1 ~ 2万元",15000,"私家车",1674162.6,1149.528514,9,18951.25769,84666,13261.0954231,13328.9358327,481,6
242,"男","18~30岁","本科（大专）","伴侣携子女","7000元以下",3500,"私家车",1602398,173.6295638,299,2073.63078,89804,7807.43112539,18097.7998984,2406,133
243,"男","51~60岁","博士及以上","伴侣同住","3 ~ 5万元",40000,"私家车",1685725.8,1206.137212,49,11949.2942,93478,6997.33108758,14362.1497949,1035,13
244,"男","51~60岁","本科（大专）","伴侣携子女","2 ~ 3万元",25000,"地铁",2439486.2,1258.041197,35,13235.11048,72170,8950.04047786,16878.0413769,441,5
245,"女","41~50岁","博士及以上","三代及以上同住","1 ~ 2万元",15000,"地铁",7493656.5,145.660785,114,3796.976016,96949,2639.21035273,14569.4702444,1618,110
246,"男","41~50岁","本科（大专）","伴侣携子女","7000元 ~ 1万元",8500,"自行车/电动自行车",2994266.5,936.4439939,114,21520.38409,49695,27103.6439144,33948.7676273,1184,25
247,"男","31~40岁","博士及以上","与父母同住","1 ~ 2万元",15000,"地铁",4195164.6,1192.077002,99,12443.93239,84770,17957.2613567,25290.9582341,1221,72
248,"女","31~40岁","博士及以上","独居","1 ~ 2万元",15000,"步行",2397720.6,471.1511121,134,15414.13867,93478,12165.6467224,2836.395013,733,52
249,"女","51~60岁","高中及以下","伴侣携子女","7000元以下",3500,"地铁",2819916.7,271.3734461,36,13202.72106,72170,9278.22361522,17742.8678569,394,4
250,"女","31~40岁","硕士","三代及以上同住","2 ~ 3万元",25000,"公交车",4354287.3,506.6040429,98,7188.590273,72170,9550.06861947,21604.7114661,1159,33
251,"男","41~50岁","硕士","伴侣同住","1 ~ 2万元",15000,"公交车",2171967.6,0,203,4763.186209,89804,7730.09634677,14248.9687353,2642,139
252,"女","41~50岁","本科（大专）","伴侣携子女","7000元 ~ 1万元",8500,"公交车",6210375.4,287.6735372,115,4032.934253,96949,2216.0398083,14154.0706401,1522,105
253,"男","18~30岁","硕士","伴侣携子女","7000元 ~ 1万元",8500,"地铁",3341131.8,681.7881306,79,10966.53087,72170,8233.35589384,18545.4220929,867,12
254,"男","51~60岁","本科（大专）","伴侣携子女","1 ~ 2万元",15000,"公交车",733346.5,90.58917144,49,10379.64046,84770,15123.7390236,26553.4043024,696,5
255,"男","41~50岁","博士及以上","三代及以上同住","1 ~ 2万元",15000,"地铁",3595185,165.4101366,104,2862.08166,96949,3243.07026985,14852.4036677,1855,127
256,"男","31~40岁","本科（大专）","与父母同住","2 ~ 3万元",25000,"私家车",3018084.3,1707.719724,58,12130.92939,72170,14205.8404235,26252.2456712,437,1
257,"女","18~30岁","硕士","与父母同住","7000元 ~ 1万元",8500,"私家车",2230994.7,1327.712592,64,10959.06844,84770,15962.1951493,27171.6855816,765,4
258,"女","31~40岁","博士及以上","伴侣携子女","1 ~ 2万元",15000,"自行车/电动自行车",4991429.1,1220.664419,101,6079.584768,93478,4636.80821703,10269.2460027,1743,101
259,"男","31~40岁","本科（大专）","与父母同住","7000元以下",3500,"私家车",2909748.6,1270.550396,34,13143.28337,72170,8860.14297189,16827.8251723,476,5
260,"女","18~30岁","本科（大专）","其他","7000元以下",3500,"自行车/电动自行车",5359137,746.3940031,117,8338.649833,93478,2704.76174513,9871.08245791,1185,72
261,"男","31~40岁","博士及以上","独居","1 ~ 2万元",15000,"步行",2754391.2,555.4719773,123,5139.553594,96949,3418.1677796,15451.9449063,1839,65
262,"男","31~40岁","硕士","独居","1 ~ 2万元",15000,"地铁",663679.5,1238.682955,8,26932.49873,56075,23798.5088798,12085.5119405,314,1
263,"男","51~60岁","硕士","独居","2 ~ 3万元",25000,"私家车",1241737.2,1244.359805,76,17654.39495,56075,17784.8178962,13179.8531575,1052,23
264,"男","31~40岁","本科（大专）","伴侣携子女","7000元 ~ 1万元",8500,"自行车/电动自行车",3809027.7,1091.92914,96,6664.920955,93478,4140.70519813,9552.07957493,1632,98
265,"女","31~40岁","博士及以上","独居","2 ~ 3万元",25000,"步行",1192273.5,786.0850952,110,13112.38683,84666,7886.962116,13868.8105802,952,13
266,"女","51~60岁","本科（大专）","三代及以上同住","7000元以下",3500,"私家车",7190092.8,675.1379822,16,17450.46107,56075,17908.700856,13948.5105125,878,22
267,"男","41~50岁","本科（大专）","三代及以上同住","7000元以下",3500,"私家车",6213170.7,304.0461427,122,7060.257743,84770,12521.6611735,20564.8982548,2780,307
268,"男","51~60岁","本科（大专）","伴侣携子女","1 ~ 2万元",15000,"私家车",3673604.9,1062.60019,75,11715.74498,72170,9083.63146803,19279.2151873,728,13
269,"女","51~60岁","本科（大专）","三代及以上同住","7000元以下",3500,"地铁",2142706.5,1205.54835,65,12425.70033,84666,7462.92195282,14528.4009525,996,16
270,"男","41~50岁","本科（大专）","伴侣携子女","7000元 ~ 1万元",8500,"私家车",7403143.5,582.5792198,119,4533.464895,96949,2083.51215504,14136.1063982,1459,88
271,"男","31~40岁","博士及以上","伴侣携子女","1 ~ 2万元",15000,"步行",3727646.2,364.2928276,42,16274.05705,84666,10601.6231584,12251.5295935,776,13
272,"男","18~30岁","硕士","与父母同住","7000元 ~ 1万元",8500,"地铁",3985205.4,681.7881306,79,10966.53087,72170,8233.35589384,18545.4220929,867,12
273,"男","18~30岁","本科（大专）","伴侣同住","7000元以下",3500,"公交车",1857860.4,85.59478144,51,19497.53527,49695,24458.6620177,35706.0016958,566,12
274,"男","41~50岁","本科（大专）","伴侣携子女","2 ~ 3万元",25000,"公交车",5378748.6,456.3590086,134,6127.124828,84770,11463.5506174,19441.4973526,3580,348
